epiweek,geocodigo,temp_min_avg,temp_max_avg,temp_med_avg,precip_total,umid_min_avg,umid_max_avg,umid_med_avg
202112,4209102,21.056628571428572,27.251385714285714,23.613,165.34470000000002,73.63655714285714,97.37665714285714,88.72041428571428
202113,4209102,17.6688,24.56132857142857,21.0312,117.8726,64.46701428571428,95.32882857142857,82.22202857142857
202114,4209102,17.7813,23.75677142857143,20.392485714285716,107.9019,70.32054285714285,97.86224285714286,87.41342857142857
202115,4209102,17.385428571428573,23.241085714285713,20.346642857142857,62.5141,69.02577142857143,94.04908571428572,83.11994285714286
202116,4209102,16.29734285714286,21.586414285714287,18.50192857142857,131.7666,71.18145714285714,96.43077142857143,86.93618571428571
202117,4209102,15.218985714285715,21.291085714285714,18.026285714285713,69.6905,65.55481428571429,95.14937142857143,82.93058571428571
202118,4209102,15.137685714285714,21.583114285714284,18.104685714285715,93.4268,70.72064285714286,95.62994285714286,86.10071428571429
202119,4209102,13.736671428571428,19.268,16.001328571428573,123.292,74.24108571428572,95.31490000000001,87.21121428571429
202120,4209102,14.298642857142857,21.723214285714285,17.552685714285715,39.6969,66.40288571428572,97.09961428571428,86.18084285714285
202121,4209102,12.500528571428571,22.150114285714285,16.732742857142856,7.4888,52.93262857142857,86.47872857142858,73.19862857142857
202122,4209102,14.856814285714286,21.65657142857143,17.5705,67.8057,72.49675714285715,96.86294285714285,88.41611428571429
202123,4209102,15.007200000000001,19.0873,16.835185714285714,190.9124,78.3009,96.8237,89.85858571428571
202124,4209102,10.729228571428571,16.1742,13.104185714285714,152.1586,76.00135714285715,95.36652857142857,87.69377142857142
202125,4209102,13.8501,19.219614285714286,15.896728571428572,104.438,74.07285714285715,96.58498571428571,89.22277142857143
202126,4209102,9.2291,17.772100000000002,12.885542857142857,121.35459999999999,62.723142857142854,91.40997142857142,79.4031
202127,4209102,12.323414285714286,18.556057142857142,14.7994,22.9589,69.40565714285714,97.62644285714286,88.1375857142857
